instrument,family,note,midi,octave,length,dynamic,technique,duration_s,sample_rate,channels,bitrate,bytes,folder_note,path,filename
bassoon,woodwind,F2,41,2,1,fortissimo,normal,1.2539,44100,1,64000,12135,F2,bassoon/F2/bassoon_F2_1_fortissimo_normal.mp3,bassoon_F2_1_fortissimo_normal.mp3
bassoon,woodwind,F2,41,2,1,mezzo-forte,normal,1.3584,44100,1,64000,12971,F2,bassoon/F2/bassoon_F2_1_mezzo-forte_normal.mp3,bassoon_F2_1_mezzo-forte_normal.mp3
bassoon,woodwind,F2,41,2,1,piano,normal,1.4106,44100,1,64000,13387,F2,bassoon/F2/bassoon_F2_1_piano_normal.mp3,bassoon_F2_1_piano_normal.mp3
bassoon,woodwind,F2,41,2,phrase,forte,fluttertonguing,6.7396,44100,1,64000,56021,F2,bassoon/F2/bassoon_F2_phrase_forte_fluttertonguing.mp3,bassoon_F2_phrase_forte_fluttertonguing.mp3
bassoon,woodwind,F2,41,2,phrase,forte,slap-tongue,5.538,44100,1,64000,46408,F2,bassoon/F2/bassoon_F2_phrase_forte_slap-tongue.mp3,bassoon_F2_phrase_forte_slap-tongue.mp3
bassoon,woodwind,F2,41,2,phrase,mezzo-forte,legato,6.9486,44100,1,64000,57693,F2,bassoon/F2/bassoon_F2_phrase_mezzo-forte_legato.mp3,bassoon_F2_phrase_mezzo-forte_legato.mp3
bassoon,woodwind,F2,41,2,phrase,mezzo-forte,staccato,6.6612,44100,1,64000,55394,F2,bassoon/F2/bassoon_F2_phrase_mezzo-forte_staccato.mp3,bassoon_F2_phrase_mezzo-forte_staccato.mp3
bassoon,woodwind,F2,41,2,phrase,mezzo-forte,tenuto,6.9748,44100,1,64000,57902,F2,bassoon/F2/bassoon_F2_phrase_mezzo-forte_tenuto.mp3,bassoon_F2_phrase_mezzo-forte_tenuto.mp3
bassoon,woodwind,F2,41,2,phrase,mezzo-forte,tongued-slur,7.1576,44100,1,64000,59365,F2,bassoon/F2/bassoon_F2_phrase_mezzo-forte_tongued-slur.mp3,bassoon_F2_phrase_mezzo-forte_tongued-slur.mp3
bassoon,woodwind,Fs2,42,2,025,forte,normal,0.4703,44100,1,64000,5865,Fs2,bassoon/Fs2/bassoon_Fs2_025_forte_normal.mp3,bassoon_Fs2_025_forte_normal.mp3
bassoon,woodwind,Fs2,42,2,025,fortissimo,normal,0.3658,44100,1,64000,5030,Fs2,bassoon/Fs2/bassoon_Fs2_025_fortissimo_normal.mp3,bassoon_Fs2_025_fortissimo_normal.mp3
bassoon,woodwind,Fs2,42,2,025,mezzo-piano,normal,0.4441,44100,1,64000,5656,Fs2,bassoon/Fs2/bassoon_Fs2_025_mezzo-piano_normal.mp3,bassoon_Fs2_025_mezzo-piano_normal.mp3
bassoon,woodwind,Fs2,42,2,025,piano,normal,0.2874,44100,1,64000,4401,Fs2,bassoon/Fs2/bassoon_Fs2_025_piano_normal.mp3,bassoon_Fs2_025_piano_normal.mp3
bassoon,woodwind,Fs2,42,2,05,forte,normal,1.4629,44100,1,64000,13806,Fs2,bassoon/Fs2/bassoon_Fs2_05_forte_normal.mp3,bassoon_Fs2_05_forte_normal.mp3
bassoon,woodwind,Fs2,42,2,05,fortissimo,normal,0.6009,44100,1,64000,6911,Fs2,bassoon/Fs2/bassoon_Fs2_05_fortissimo_normal.mp3,bassoon_Fs2_05_fortissimo_normal.mp3
bassoon,woodwind,Fs2,42,2,05,mezzo-forte,normal,0.2874,44100,1,64000,4403,Fs2,bassoon/Fs2/bassoon_Fs2_05_mezzo-forte_normal.mp3,bassoon_Fs2_05_mezzo-forte_normal.mp3
bassoon,woodwind,Fs2,42,2,05,mezzo-piano,normal,1.2539,44100,1,64000,12134,Fs2,bassoon/Fs2/bassoon_Fs2_05_mezzo-piano_normal.mp3,bassoon_Fs2_05_mezzo-piano_normal.mp3
bassoon,woodwind,Fs2,42,2,05,piano,normal,0.4703,44100,1,64000,5864,Fs2,bassoon/Fs2/bassoon_Fs2_05_piano_normal.mp3,bassoon_Fs2_05_piano_normal.mp3
bassoon,woodwind,Fs2,42,2,15,fortissimo,normal,0.6793,44100,1,64000,7538,Fs2,bassoon/Fs2/bassoon_Fs2_15_fortissimo_normal.mp3,bassoon_Fs2_15_fortissimo_normal.mp3
bassoon,woodwind,Fs2,42,2,1,forte,normal,1.3322,44100,1,64000,12761,Fs2,bassoon/Fs2/bassoon_Fs2_1_forte_normal.mp3,bassoon_Fs2_1_forte_normal.mp3
bassoon,woodwind,Fs2,42,2,1,fortissimo,normal,1.3584,44100,1,64000,12971,Fs2,bassoon/Fs2/bassoon_Fs2_1_fortissimo_normal.mp3,bassoon_Fs2_1_fortissimo_normal.mp3
bassoon,woodwind,Fs2,42,2,1,mezzo-forte,normal,1.489,44100,1,64000,14016,Fs2,bassoon/Fs2/bassoon_Fs2_1_mezzo-forte_normal.mp3,bassoon_Fs2_1_mezzo-forte_normal.mp3
bassoon,woodwind,Fs2,42,2,1,piano,normal,1.5151,44100,1,64000,14223,Fs2,bassoon/Fs2/bassoon_Fs2_1_piano_normal.mp3,bassoon_Fs2_1_piano_normal.mp3
bassoon,woodwind,G2,43,2,025,forte,normal,0.3135,44100,1,64000,4611,G2,bassoon/G2/bassoon_G2_025_forte_normal.mp3,bassoon_G2_025_forte_normal.mp3
bassoon,woodwind,G2,43,2,025,fortissimo,normal,0.3396,44100,1,64000,4821,G2,bassoon/G2/bassoon_G2_025_fortissimo_normal.mp3,bassoon_G2_025_fortissimo_normal.mp3
bassoon,woodwind,G2,43,2,025,mezzo-piano,normal,0.4964,44100,1,64000,6074,G2,bassoon/G2/bassoon_G2_025_mezzo-piano_normal.mp3,bassoon_G2_025_mezzo-piano_normal.mp3
bassoon,woodwind,G2,43,2,025,piano,normal,0.2612,44100,1,64000,4193,G2,bassoon/G2/bassoon_G2_025_piano_normal.mp3,bassoon_G2_025_piano_normal.mp3
bassoon,woodwind,G2,43,2,05,forte,normal,0.5225,44100,1,64000,6283,G2,bassoon/G2/bassoon_G2_05_forte_normal.mp3,bassoon_G2_05_forte_normal.mp3
bassoon,woodwind,G2,43,2,05,fortissimo,normal,0.5486,44100,1,64000,6493,G2,bassoon/G2/bassoon_G2_05_fortissimo_normal.mp3,bassoon_G2_05_fortissimo_normal.mp3
bassoon,woodwind,G2,43,2,05,mezzo-forte,normal,0.3919,44100,1,64000,5239,G2,bassoon/G2/bassoon_G2_05_mezzo-forte_normal.mp3,bassoon_G2_05_mezzo-forte_normal.mp3
bassoon,woodwind,G2,43,2,05,mezzo-piano,normal,1.28,44100,1,64000,12343,G2,bassoon/G2/bassoon_G2_05_mezzo-piano_normal.mp3,bassoon_G2_05_mezzo-piano_normal.mp3
bassoon,woodwind,G2,43,2,05,piano,normal,1.4106,44100,1,64000,13387,G2,bassoon/G2/bassoon_G2_05_piano_normal.mp3,bassoon_G2_05_piano_normal.mp3
bassoon,woodwind,G2,43,2,15,fortissimo,normal,1.1495,44100,1,64000,11300,G2,bassoon/G2/bassoon_G2_15_fortissimo_normal.mp3,bassoon_G2_15_fortissimo_normal.mp3
bassoon,woodwind,G2,43,2,15,piano,normal,0.418,44100,1,64000,5446,G2,bassoon/G2/bassoon_G2_15_piano_normal.mp3,bassoon_G2_15_piano_normal.mp3
bassoon,woodwind,G2,43,2,1,forte,normal,1.3584,44100,1,64000,12970,G2,bassoon/G2/bassoon_G2_1_forte_normal.mp3,bassoon_G2_1_forte_normal.mp3
bassoon,woodwind,G2,43,2,1,fortissimo,normal,1.489,44100,1,64000,14016,G2,bassoon/G2/bassoon_G2_1_fortissimo_normal.mp3,bassoon_G2_1_fortissimo_normal.mp3
bassoon,woodwind,G2,43,2,1,mezzo-piano,normal,1.3845,44100,1,64000,13179,G2,bassoon/G2/bassoon_G2_1_mezzo-piano_normal.mp3,bassoon_G2_1_mezzo-piano_normal.mp3
bassoon,woodwind,G2,43,2,phrase,forte,fluttertonguing,6.2172,44100,1,64000,51842,G2,bassoon/G2/bassoon_G2_phrase_forte_fluttertonguing.mp3,bassoon_G2_phrase_forte_fluttertonguing.mp3
bassoon,woodwind,G2,43,2,phrase,mezzo-forte,normal,1.6458,44100,1,64000,15269,G2,bassoon/G2/bassoon_G2_phrase_mezzo-forte_normal.mp3,bassoon_G2_phrase_mezzo-forte_normal.mp3
bassoon,woodwind,G2,43,2,very-long,cresc-decresc,normal,6.2956,44100,1,64000,52469,G2,bassoon/G2/bassoon_G2_very-long_cresc-decresc_normal.mp3,bassoon_G2_very-long_cresc-decresc_normal.mp3
bassoon,woodwind,Gs2,44,2,025,forte,normal,0.4441,44100,1,64000,5656,Gs2,bassoon/Gs2/bassoon_Gs2_025_forte_normal.mp3,bassoon_Gs2_025_forte_normal.mp3
bassoon,woodwind,Gs2,44,2,025,fortissimo,normal,0.3396,44100,1,64000,4821,Gs2,bassoon/Gs2/bassoon_Gs2_025_fortissimo_normal.mp3,bassoon_Gs2_025_fortissimo_normal.mp3
bassoon,woodwind,Gs2,44,2,025,mezzo-forte,normal,0.3135,44100,1,64000,4612,Gs2,bassoon/Gs2/bassoon_Gs2_025_mezzo-forte_normal.mp3,bassoon_Gs2_025_mezzo-forte_normal.mp3
bassoon,woodwind,Gs2,44,2,025,mezzo-piano,normal,0.418,44100,1,64000,5447,Gs2,bassoon/Gs2/bassoon_Gs2_025_mezzo-piano_normal.mp3,bassoon_Gs2_025_mezzo-piano_normal.mp3
bassoon,woodwind,Gs2,44,2,025,piano,normal,1.1495,44100,1,64000,11298,Gs2,bassoon/Gs2/bassoon_Gs2_025_piano_normal.mp3,bassoon_Gs2_025_piano_normal.mp3
bassoon,woodwind,Gs2,44,2,05,forte,normal,1.4106,44100,1,64000,13388,Gs2,bassoon/Gs2/bassoon_Gs2_05_forte_normal.mp3,bassoon_Gs2_05_forte_normal.mp3
bassoon,woodwind,Gs2,44,2,05,fortissimo,normal,0.4964,44100,1,64000,6075,Gs2,bassoon/Gs2/bassoon_Gs2_05_fortissimo_normal.mp3,bassoon_Gs2_05_fortissimo_normal.mp3
bassoon,woodwind,Gs2,44,2,05,mezzo-piano,normal,1.2539,44100,1,64000,12134,Gs2,bassoon/Gs2/bassoon_Gs2_05_mezzo-piano_normal.mp3,bassoon_Gs2_05_mezzo-piano_normal.mp3
bassoon,woodwind,Gs2,44,2,15,piano,normal,0.4441,44100,1,64000,5655,Gs2,bassoon/Gs2/bassoon_Gs2_15_piano_normal.mp3,bassoon_Gs2_15_piano_normal.mp3
bassoon,woodwind,Gs2,44,2,1,forte,normal,1.3322,44100,1,64000,12761,Gs2,bassoon/Gs2/bassoon_Gs2_1_forte_normal.mp3,bassoon_Gs2_1_forte_normal.mp3
bassoon,woodwind,Gs2,44,2,1,fortissimo,normal,1.3845,44100,1,64000,13180,Gs2,bassoon/Gs2/bassoon_Gs2_1_fortissimo_normal.mp3,bassoon_Gs2_1_fortissimo_normal.mp3
bassoon,woodwind,Gs2,44,2,1,mezzo-forte,normal,1.3061,44100,1,64000,12553,Gs2,bassoon/Gs2/bassoon_Gs2_1_mezzo-forte_normal.mp3,bassoon_Gs2_1_mezzo-forte_normal.mp3
bassoon,woodwind,Gs2,44,2,1,piano,normal,0.2612,44100,1,64000,4192,Gs2,bassoon/Gs2/bassoon_Gs2_1_piano_normal.mp3,bassoon_Gs2_1_piano_normal.mp3
bassoon,woodwind,Gs2,44,2,long,forte,major-trill,4.7805,44100,1,64000,40348,Gs2,bassoon/Gs2/bassoon_Gs2_long_forte_major-trill.mp3,bassoon_Gs2_long_forte_major-trill.mp3
bassoon,woodwind,Gs2,44,2,long,forte,minor-trill,4.5715,44100,1,64000,38676,Gs2,bassoon/Gs2/bassoon_Gs2_long_forte_minor-trill.mp3,bassoon_Gs2_long_forte_minor-trill.mp3
bassoon,woodwind,A2,45,2,025,forte,normal,0.3135,44100,1,64000,4611,A2,bassoon/A2/bassoon_A2_025_forte_normal.mp3,bassoon_A2_025_forte_normal.mp3
bassoon,woodwind,A2,45,2,025,fortissimo,normal,0.5225,44100,1,64000,6284,A2,bassoon/A2/bassoon_A2_025_fortissimo_normal.mp3,bassoon_A2_025_fortissimo_normal.mp3
bassoon,woodwind,A2,45,2,025,mezzo-piano,normal,0.418,44100,1,64000,5447,A2,bassoon/A2/bassoon_A2_025_mezzo-piano_normal.mp3,bassoon_A2_025_mezzo-piano_normal.mp3
bassoon,woodwind,A2,45,2,025,piano,normal,0.3396,44100,1,64000,4820,A2,bassoon/A2/bassoon_A2_025_piano_normal.mp3,bassoon_A2_025_piano_normal.mp3
bassoon,woodwind,A2,45,2,05,forte,normal,0.3135,44100,1,64000,4611,A2,bassoon/A2/bassoon_A2_05_forte_normal.mp3,bassoon_A2_05_forte_normal.mp3
bassoon,woodwind,A2,45,2,05,fortissimo,normal,1.4629,44100,1,64000,13807,A2,bassoon/A2/bassoon_A2_05_fortissimo_normal.mp3,bassoon_A2_05_fortissimo_normal.mp3
bassoon,woodwind,A2,45,2,05,mezzo-forte,normal,0.3658,44100,1,64000,5030,A2,bassoon/A2/bassoon_A2_05_mezzo-forte_normal.mp3,bassoon_A2_05_mezzo-forte_normal.mp3
bassoon,woodwind,A2,45,2,05,mezzo-piano,normal,1.3584,44100,1,64000,12970,A2,bassoon/A2/bassoon_A2_05_mezzo-piano_normal.mp3,bassoon_A2_05_mezzo-piano_normal.mp3
bassoon,woodwind,A2,45,2,05,piano,normal,0.3919,44100,1,64000,5237,A2,bassoon/A2/bassoon_A2_05_piano_normal.mp3,bassoon_A2_05_piano_normal.mp3
bassoon,woodwind,A2,45,2,15,piano,normal,1.4106,44100,1,64000,13387,A2,bassoon/A2/bassoon_A2_15_piano_normal.mp3,bassoon_A2_15_piano_normal.mp3
bassoon,woodwind,A2,45,2,1,forte,normal,1.3584,44100,1,64000,12970,A2,bassoon/A2/bassoon_A2_1_forte_normal.mp3,bassoon_A2_1_forte_normal.mp3
bassoon,woodwind,A2,45,2,1,mezzo-forte,normal,1.3584,44100,1,64000,12971,A2,bassoon/A2/bassoon_A2_1_mezzo-forte_normal.mp3,bassoon_A2_1_mezzo-forte_normal.mp3
bassoon,woodwind,A2,45,2,1,mezzo-piano,normal,1.3322,44100,1,64000,12761,A2,bassoon/A2/bassoon_A2_1_mezzo-piano_normal.mp3,bassoon_A2_1_mezzo-piano_normal.mp3
bassoon,woodwind,A2,45,2,1,piano,normal,1.3584,44100,1,64000,12969,A2,bassoon/A2/bassoon_A2_1_piano_normal.mp3,bassoon_A2_1_piano_normal.mp3
bassoon,woodwind,As2,46,2,025,forte,normal,0.4703,44100,1,64000,5865,As2,bassoon/As2/bassoon_As2_025_forte_normal.mp3,bassoon_As2_025_forte_normal.mp3
bassoon,woodwind,As2,46,2,025,fortissimo,normal,0.5225,44100,1,64000,6284,As2,bassoon/As2/bassoon_As2_025_fortissimo_normal.mp3,bassoon_As2_025_fortissimo_normal.mp3
bassoon,woodwind,As2,46,2,025,mezzo-piano,normal,0.3396,44100,1,64000,4820,As2,bassoon/As2/bassoon_As2_025_mezzo-piano_normal.mp3,bassoon_As2_025_mezzo-piano_normal.mp3
bassoon,woodwind,As2,46,2,025,piano,normal,0.2874,44100,1,64000,4401,As2,bassoon/As2/bassoon_As2_025_piano_normal.mp3,bassoon_As2_025_piano_normal.mp3
bassoon,woodwind,As2,46,2,05,forte,normal,1.4106,44100,1,64000,13388,As2,bassoon/As2/bassoon_As2_05_forte_normal.mp3,bassoon_As2_05_forte_normal.mp3
bassoon,woodwind,As2,46,2,05,fortissimo,normal,1.4367,44100,1,64000,13598,As2,bassoon/As2/bassoon_As2_05_fortissimo_normal.mp3,bassoon_As2_05_fortissimo_normal.mp3
bassoon,woodwind,As2,46,2,05,mezzo-forte,normal,0.3919,44100,1,64000,5239,As2,bassoon/As2/bassoon_As2_05_mezzo-forte_normal.mp3,bassoon_As2_05_mezzo-forte_normal.mp3
bassoon,woodwind,As2,46,2,05,mezzo-piano,normal,0.4703,44100,1,64000,5865,As2,bassoon/As2/bassoon_As2_05_mezzo-piano_normal.mp3,bassoon_As2_05_mezzo-piano_normal.mp3
bassoon,woodwind,As2,46,2,05,piano,normal,0.418,44100,1,64000,5446,As2,bassoon/As2/bassoon_As2_05_piano_normal.mp3,bassoon_As2_05_piano_normal.mp3
bassoon,woodwind,As2,46,2,15,piano,normal,1.4106,44100,1,64000,13387,As2,bassoon/As2/bassoon_As2_15_piano_normal.mp3,bassoon_As2_15_piano_normal.mp3
bassoon,woodwind,As2,46,2,1,forte,normal,0.9928,44100,1,64000,10046,As2,bassoon/As2/bassoon_As2_1_forte_normal.mp3,bassoon_As2_1_forte_normal.mp3
bassoon,woodwind,As2,46,2,1,mezzo-forte,normal,1.3322,44100,1,64000,12762,As2,bassoon/As2/bassoon_As2_1_mezzo-forte_normal.mp3,bassoon_As2_1_mezzo-forte_normal.mp3
bassoon,woodwind,As2,46,2,1,mezzo-piano,normal,1.3584,44100,1,64000,12970,As2,bassoon/As2/bassoon_As2_1_mezzo-piano_normal.mp3,bassoon_As2_1_mezzo-piano_normal.mp3
bassoon,woodwind,As2,46,2,1,piano,normal,1.3061,44100,1,64000,12551,As2,bassoon/As2/bassoon_As2_1_piano_normal.mp3,bassoon_As2_1_piano_normal.mp3
bassoon,woodwind,As2,46,2,long,forte,major-trill,2.2466,44100,1,64000,20077,As2,bassoon/As2/bassoon_As2_long_forte_major-trill.mp3,bassoon_As2_long_forte_major-trill.mp3
bassoon,woodwind,As2,46,2,phrase,forte,fluttertonguing,6.8703,44100,1,64000,57066,As2,bassoon/As2/bassoon_As2_phrase_forte_fluttertonguing.mp3,bassoon_As2_phrase_forte_fluttertonguing.mp3
bassoon,woodwind,As2,46,2,phrase,mezzo-forte,legato,7.1315,44100,1,64000,59156,As2,bassoon/As2/bassoon_As2_phrase_mezzo-forte_legato.mp3,bassoon_As2_phrase_mezzo-forte_legato.mp3
bassoon,woodwind,As2,46,2,phrase,mezzo-forte,staccato,7.0009,44100,1,64000,58111,As2,bassoon/As2/bassoon_As2_phrase_mezzo-forte_staccato.mp3,bassoon_As2_phrase_mezzo-forte_staccato.mp3
bassoon,woodwind,As2,46,2,phrase,mezzo-forte,tenuto,7.2621,44100,1,64000,60201,As2,bassoon/As2/bassoon_As2_phrase_mezzo-forte_tenuto.mp3,bassoon_As2_phrase_mezzo-forte_tenuto.mp3
bassoon,woodwind,As2,46,2,phrase,mezzo-forte,tongued-slur,7.3405,44100,1,64000,60828,As2,bassoon/As2/bassoon_As2_phrase_mezzo-forte_tongued-slur.mp3,bassoon_As2_phrase_mezzo-forte_tongued-slur.mp3
bassoon,woodwind,As2,46,2,very-long,cresc-decresc,normal,5.9037,44100,1,64000,49334,As2,bassoon/As2/bassoon_As2_very-long_cresc-decresc_normal.mp3,bassoon_As2_very-long_cresc-decresc_normal.mp3
bassoon,woodwind,B2,47,2,025,forte,normal,0.4964,44100,1,64000,6074,B2,bassoon/B2/bassoon_B2_025_forte_normal.mp3,bassoon_B2_025_forte_normal.mp3
bassoon,woodwind,B2,47,2,025,fortissimo,normal,0.5747,44100,1,64000,6702,B2,bassoon/B2/bassoon_B2_025_fortissimo_normal.mp3,bassoon_B2_025_fortissimo_normal.mp3
bassoon,woodwind,B2,47,2,025,mezzo-piano,normal,0.4441,44100,1,64000,5656,B2,bassoon/B2/bassoon_B2_025_mezzo-piano_normal.mp3,bassoon_B2_025_mezzo-piano_normal.mp3
bassoon,woodwind,B2,47,2,025,piano,normal,0.2612,44100,1,64000,4192,B2,bassoon/B2/bassoon_B2_025_piano_normal.mp3,bassoon_B2_025_piano_normal.mp3
bassoon,woodwind,B2,47,2,05,forte,normal,0.418,44100,1,64000,5447,B2,bassoon/B2/bassoon_B2_05_forte_normal.mp3,bassoon_B2_05_forte_normal.mp3
bassoon,woodwind,B2,47,2,05,fortissimo,normal,1.3584,44100,1,64000,12971,B2,bassoon/B2/bassoon_B2_05_fortissimo_normal.mp3,bassoon_B2_05_fortissimo_normal.mp3
bassoon,woodwind,B2,47,2,05,mezzo-forte,normal,0.3658,44100,1,64000,5030,B2,bassoon/B2/bassoon_B2_05_mezzo-forte_normal.mp3,bassoon_B2_05_mezzo-forte_normal.mp3
bassoon,woodwind,B2,47,2,05,mezzo-piano,normal,1.28,44100,1,64000,12343,B2,bassoon/B2/bassoon_B2_05_mezzo-piano_normal.mp3,bassoon_B2_05_mezzo-piano_normal.mp3
bassoon,woodwind,B2,47,2,05,piano,normal,0.3919,44100,1,64000,5237,B2,bassoon/B2/bassoon_B2_05_piano_normal.mp3,bassoon_B2_05_piano_normal.mp3
bassoon,woodwind,B2,47,2,15,piano,normal,1.3584,44100,1,64000,12969,B2,bassoon/B2/bassoon_B2_15_piano_normal.mp3,bassoon_B2_15_piano_normal.mp3
bassoon,woodwind,B2,47,2,1,forte,normal,1.2539,44100,1,64000,12134,B2,bassoon/B2/bassoon_B2_1_forte_normal.mp3,bassoon_B2_1_forte_normal.mp3
bassoon,woodwind,B2,47,2,1,mezzo-forte,normal,1.3845,44100,1,64000,13180,B2,bassoon/B2/bassoon_B2_1_mezzo-forte_normal.mp3,bassoon_B2_1_mezzo-forte_normal.mp3
bassoon,woodwind,B2,47,2,1,mezzo-piano,normal,1.28,44100,1,64000,12343,B2,bassoon/B2/bassoon_B2_1_mezzo-piano_normal.mp3,bassoon_B2_1_mezzo-piano_normal.mp3
bassoon,woodwind,B2,47,2,1,piano,normal,1.2539,44100,1,64000,12133,B2,bassoon/B2/bassoon_B2_1_piano_normal.mp3,bassoon_B2_1_piano_normal.mp3
bassoon,woodwind,C3,48,3,025,forte,normal,0.3135,44100,1,64000,4611,C3,bassoon/C3/bassoon_C3_025_forte_normal.mp3,bassoon_C3_025_forte_normal.mp3
bassoon,woodwind,C3,48,3,025,fortissimo,normal,0.5225,44100,1,64000,6284,C3,bassoon/C3/bassoon_C3_025_fortissimo_normal.mp3,bassoon_C3_025_fortissimo_normal.mp3
bassoon,woodwind,C3,48,3,025,mezzo-piano,normal,0.3396,44100,1,64000,4820,C3,bassoon/C3/bassoon_C3_025_mezzo-piano_normal.mp3,bassoon_C3_025_mezzo-piano_normal.mp3
bassoon,woodwind,C3,48,3,025,piano,normal,0.2874,44100,1,64000,4401,C3,bassoon/C3/bassoon_C3_025_piano_normal.mp3,bassoon_C3_025_piano_normal.mp3
bassoon,woodwind,C3,48,3,05,forte,normal,0.4703,44100,1,64000,5865,C3,bassoon/C3/bassoon_C3_05_forte_normal.mp3,bassoon_C3_05_forte_normal.mp3
bassoon,woodwind,C3,48,3,05,fortissimo,normal,1.5413,44100,1,64000,14434,C3,bassoon/C3/bassoon_C3_05_fortissimo_normal.mp3,bassoon_C3_05_fortissimo_normal.mp3
bassoon,woodwind,C3,48,3,05,mezzo-forte,normal,0.3919,44100,1,64000,5239,C3,bassoon/C3/bassoon_C3_05_mezzo-forte_normal.mp3,bassoon_C3_05_mezzo-forte_normal.mp3
bassoon,woodwind,C3,48,3,05,mezzo-piano,normal,0.4441,44100,1,64000,5656,C3,bassoon/C3/bassoon_C3_05_mezzo-piano_normal.mp3,bassoon_C3_05_mezzo-piano_normal.mp3
bassoon,woodwind,C3,48,3,05,piano,normal,0.3396,44100,1,64000,4819,C3,bassoon/C3/bassoon_C3_05_piano_normal.mp3,bassoon_C3_05_piano_normal.mp3
bassoon,woodwind,C3,48,3,15,piano,normal,1.3322,44100,1,64000,12760,C3,bassoon/C3/bassoon_C3_15_piano_normal.mp3,bassoon_C3_15_piano_normal.mp3
bassoon,woodwind,C3,48,3,1,forte,normal,1.3322,44100,1,64000,12761,C3,bassoon/C3/bassoon_C3_1_forte_normal.mp3,bassoon_C3_1_forte_normal.mp3
bassoon,woodwind,C3,48,3,1,fortissimo,normal,1.0973,44100,1,64000,10882,C3,bassoon/C3/bassoon_C3_1_fortissimo_normal.mp3,bassoon_C3_1_fortissimo_normal.mp3
bassoon,woodwind,C3,48,3,1,mezzo-piano,normal,1.3322,44100,1,64000,12761,C3,bassoon/C3/bassoon_C3_1_mezzo-piano_normal.mp3,bassoon_C3_1_mezzo-piano_normal.mp3
bassoon,woodwind,C3,48,3,1,piano,normal,1.2539,44100,1,64000,12133,C3,bassoon/C3/bassoon_C3_1_piano_normal.mp3,bassoon_C3_1_piano_normal.mp3
bassoon,woodwind,C3,48,3,phrase,forte,fluttertonguing,7.3928,44100,1,64000,61246,C3,bassoon/C3/bassoon_C3_phrase_forte_fluttertonguing.mp3,bassoon_C3_phrase_forte_fluttertonguing.mp3
bassoon,woodwind,C3,48,3,phrase,mezzo-forte,legato,6.9748,44100,1,64000,57902,C3,bassoon/C3/bassoon_C3_phrase_mezzo-forte_legato.mp3,bassoon_C3_phrase_mezzo-forte_legato.mp3
bassoon,woodwind,C3,48,3,phrase,mezzo-forte,staccatissimo,6.818,44100,1,64000,56648,C3,bassoon/C3/bassoon_C3_phrase_mezzo-forte_staccatissimo.mp3,bassoon_C3_phrase_mezzo-forte_staccatissimo.mp3
bassoon,woodwind,C3,48,3,phrase,mezzo-forte,staccato,7.1315,44100,1,64000,59156,C3,bassoon/C3/bassoon_C3_phrase_mezzo-forte_staccato.mp3,bassoon_C3_phrase_mezzo-forte_staccato.mp3
bassoon,woodwind,C3,48,3,phrase,mezzo-forte,tenuto,7.2882,44100,1,64000,60410,C3,bassoon/C3/bassoon_C3_phrase_mezzo-forte_tenuto.mp3,bassoon_C3_phrase_mezzo-forte_tenuto.mp3
bassoon,woodwind,C3,48,3,phrase,mezzo-forte,tongued-slur,7.2099,44100,1,64000,59783,C3,bassoon/C3/bassoon_C3_phrase_mezzo-forte_tongued-slur.mp3,bassoon_C3_phrase_mezzo-forte_tongued-slur.mp3
bassoon,woodwind,Cs3,49,3,025,forte,normal,0.4441,44100,1,64000,5656,Cs3,bassoon/Cs3/bassoon_Cs3_025_forte_normal.mp3,bassoon_Cs3_025_forte_normal.mp3
bassoon,woodwind,Cs3,49,3,025,fortissimo,normal,0.3135,44100,1,64000,4612,Cs3,bassoon/Cs3/bassoon_Cs3_025_fortissimo_normal.mp3,bassoon_Cs3_025_fortissimo_normal.mp3
bassoon,woodwind,Cs3,49,3,025,mezzo-piano,normal,0.4441,44100,1,64000,5656,Cs3,bassoon/Cs3/bassoon_Cs3_025_mezzo-piano_normal.mp3,bassoon_Cs3_025_mezzo-piano_normal.mp3
bassoon,woodwind,Cs3,49,3,025,piano,normal,0.2874,44100,1,64000,4401,Cs3,bassoon/Cs3/bassoon_Cs3_025_piano_normal.mp3,bassoon_Cs3_025_piano_normal.mp3
bassoon,woodwind,Cs3,49,3,05,forte,normal,1.3061,44100,1,64000,12552,Cs3,bassoon/Cs3/bassoon_Cs3_05_forte_normal.mp3,bassoon_Cs3_05_forte_normal.mp3
bassoon,woodwind,Cs3,49,3,05,fortissimo,normal,0.5225,44100,1,64000,6284,Cs3,bassoon/Cs3/bassoon_Cs3_05_fortissimo_normal.mp3,bassoon_Cs3_05_fortissimo_normal.mp3
bassoon,woodwind,Cs3,49,3,05,mezzo-piano,normal,1.4106,44100,1,64000,13388,Cs3,bassoon/Cs3/bassoon_Cs3_05_mezzo-piano_normal.mp3,bassoon_Cs3_05_mezzo-piano_normal.mp3
bassoon,woodwind,Cs3,49,3,05,piano,normal,0.3919,44100,1,64000,5237,Cs3,bassoon/Cs3/bassoon_Cs3_05_piano_normal.mp3,bassoon_Cs3_05_piano_normal.mp3
bassoon,woodwind,Cs3,49,3,15,fortissimo,normal,1.2018,44100,1,64000,11718,Cs3,bassoon/Cs3/bassoon_Cs3_15_fortissimo_normal.mp3,bassoon_Cs3_15_fortissimo_normal.mp3
